key,feature_group,dev,fid,tx,feature_names,feature_refs,candidate_source
setting_1023_1067467093_7,SETTING,1023,1067467093,7,SETTING_AC_WIND_MODE_RATE,Setting.SETTING_AC_WIND_MODE_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467100_5,SETTING,1023,1067467100,5,SETTING_AC_CYCLE_MODE,Setting.SETTING_AC_CYCLE_MODE,fid_catalog_20260804_6e29ad30
setting_1023_1067467100_7,SETTING,1023,1067467100,7,SETTING_AC_CYCLE_MODE,Setting.SETTING_AC_CYCLE_MODE,fid_catalog_20260804_6e29ad30
setting_1023_1067467101_5,SETTING,1023,1067467101,5,SETTING_AC_CYCLE_MODE_RATE,Setting.SETTING_AC_CYCLE_MODE_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467101_7,SETTING,1023,1067467101,7,SETTING_AC_CYCLE_MODE_RATE,Setting.SETTING_AC_CYCLE_MODE_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467108_5,SETTING,1023,1067467108,5,SETTING_MAIN_DRIVER_SET_AVERAGE_TEMP,Setting.SETTING_MAIN_DRIVER_SET_AVERAGE_TEMP,fid_catalog_20260804_6e29ad30
setting_1023_1067467108_7,SETTING,1023,1067467108,7,SETTING_MAIN_DRIVER_SET_AVERAGE_TEMP,Setting.SETTING_MAIN_DRIVER_SET_AVERAGE_TEMP,fid_catalog_20260804_6e29ad30
setting_1023_1067467113_5,SETTING,1023,1067467113,5,SETTING_MAIN_DRIVER_SET_AVERAGE_TEMP_RATE,Setting.SETTING_MAIN_DRIVER_SET_AVERAGE_TEMP_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467113_7,SETTING,1023,1067467113,7,SETTING_MAIN_DRIVER_SET_AVERAGE_TEMP_RATE,Setting.SETTING_MAIN_DRIVER_SET_AVERAGE_TEMP_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467120_5,SETTING,1023,1067467120,5,SETTING_MAX_IPB_SPEED,Setting.SETTING_MAX_IPB_SPEED,fid_catalog_20260804_6e29ad30
setting_1023_1067467120_7,SETTING,1023,1067467120,7,SETTING_MAX_IPB_SPEED,Setting.SETTING_MAX_IPB_SPEED,fid_catalog_20260804_6e29ad30
setting_1023_1067467132_5,SETTING,1023,1067467132,5,SETTING_AVERAGE_IPB_SPEED,Setting.SETTING_AVERAGE_IPB_SPEED,fid_catalog_20260804_6e29ad30
setting_1023_1067467132_7,SETTING,1023,1067467132,7,SETTING_AVERAGE_IPB_SPEED,Setting.SETTING_AVERAGE_IPB_SPEED,fid_catalog_20260804_6e29ad30
setting_1023_1067467143_5,SETTING,1023,1067467143,5,SETTING_AVERAGE_DRIVING_SPEED,Setting.SETTING_AVERAGE_DRIVING_SPEED,fid_catalog_20260804_6e29ad30
setting_1023_1067467143_7,SETTING,1023,1067467143,7,SETTING_AVERAGE_DRIVING_SPEED,Setting.SETTING_AVERAGE_DRIVING_SPEED,fid_catalog_20260804_6e29ad30
setting_1023_1067467154_5,SETTING,1023,1067467154,5,SETTING_SPEED_GREAT_100KM_RATE,Setting.SETTING_SPEED_GREAT_100KM_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467154_7,SETTING,1023,1067467154,7,SETTING_SPEED_GREAT_100KM_RATE,Setting.SETTING_SPEED_GREAT_100KM_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467161_5,SETTING,1023,1067467161,5,SETTING_SPEED_GREAT_130KM_RATE,Setting.SETTING_SPEED_GREAT_130KM_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467161_7,SETTING,1023,1067467161,7,SETTING_SPEED_GREAT_130KM_RATE,Setting.SETTING_SPEED_GREAT_130KM_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467168_5,SETTING,1023,1067467168,5,SETTING_IDLE_TIME,Setting.SETTING_IDLE_TIME,fid_catalog_20260804_6e29ad30
setting_1023_1067467168_7,SETTING,1023,1067467168,7,SETTING_IDLE_TIME,Setting.SETTING_IDLE_TIME,fid_catalog_20260804_6e29ad30
setting_1023_1067467174_5,SETTING,1023,1067467174,5,SETTING_IDLE_TIME_RATE,Setting.SETTING_IDLE_TIME_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467174_7,SETTING,1023,1067467174,7,SETTING_IDLE_TIME_RATE,Setting.SETTING_IDLE_TIME_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467181_5,SETTING,1023,1067467181,5,SETTING_IDEL_DISCHARGE_CAPACITY,Setting.SETTING_IDEL_DISCHARGE_CAPACITY,fid_catalog_20260804_6e29ad30
setting_1023_1067467181_7,SETTING,1023,1067467181,7,SETTING_IDEL_DISCHARGE_CAPACITY,Setting.SETTING_IDEL_DISCHARGE_CAPACITY,fid_catalog_20260804_6e29ad30
setting_1023_1067467190_5,SETTING,1023,1067467190,5,SETTING_IDEL_DISCHARGE_CAPACITY_RATE,Setting.SETTING_IDEL_DISCHARGE_CAPACITY_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467190_7,SETTING,1023,1067467190,7,SETTING_IDEL_DISCHARGE_CAPACITY_RATE,Setting.SETTING_IDEL_DISCHARGE_CAPACITY_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467197_5,SETTING,1023,1067467197,5,SETTING_RAPID_ACCELERATION_RATE,Setting.SETTING_RAPID_ACCELERATION_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467197_7,SETTING,1023,1067467197,7,SETTING_RAPID_ACCELERATION_RATE,Setting.SETTING_RAPID_ACCELERATION_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467204_5,SETTING,1023,1067467204,5,SETTING_RAPID_ACCELERATION_PER_KM_NUMBER,Setting.SETTING_RAPID_ACCELERATION_PER_KM_NUMBER,fid_catalog_20260804_6e29ad30
setting_1023_1067467204_7,SETTING,1023,1067467204,7,SETTING_RAPID_ACCELERATION_PER_KM_NUMBER,Setting.SETTING_RAPID_ACCELERATION_PER_KM_NUMBER,fid_catalog_20260804_6e29ad30
setting_1023_1067467211_5,SETTING,1023,1067467211,5,SETTING_THROTTLE_OVER_60_PROPORTION_RATE,Setting.SETTING_THROTTLE_OVER_60_PROPORTION_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467211_7,SETTING,1023,1067467211,7,SETTING_THROTTLE_OVER_60_PROPORTION_RATE,Setting.SETTING_THROTTLE_OVER_60_PROPORTION_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467218_5,SETTING,1023,1067467218,5,SETTING_FUEL_CONSUMPTION,Setting.SETTING_FUEL_CONSUMPTION,fid_catalog_20260804_6e29ad30
setting_1023_1067467218_7,SETTING,1023,1067467218,7,SETTING_FUEL_CONSUMPTION,Setting.SETTING_FUEL_CONSUMPTION,fid_catalog_20260804_6e29ad30
setting_1023_1067467228_5,SETTING,1023,1067467228,5,SETTING_OIL_CONSUMPTION,Setting.SETTING_OIL_CONSUMPTION,fid_catalog_20260804_6e29ad30
setting_1023_1067467228_7,SETTING,1023,1067467228,7,SETTING_OIL_CONSUMPTION,Setting.SETTING_OIL_CONSUMPTION,fid_catalog_20260804_6e29ad30
setting_1023_1067467236_5,SETTING,1023,1067467236,5,SETTING_THERMAL_MANAGEMENT_SYSTEM_BATTERY_COOL_DURATION,Setting.SETTING_THERMAL_MANAGEMENT_SYSTEM_BATTERY_COOL_DURATION,fid_catalog_20260804_6e29ad30
setting_1023_1067467236_7,SETTING,1023,1067467236,7,SETTING_THERMAL_MANAGEMENT_SYSTEM_BATTERY_COOL_DURATION,Setting.SETTING_THERMAL_MANAGEMENT_SYSTEM_BATTERY_COOL_DURATION,fid_catalog_20260804_6e29ad30
setting_1023_1067467242_5,SETTING,1023,1067467242,5,SETTING_THERMAL_MANAGEMENT_SYSTEM_BATTERY_HEAT_DURATION,Setting.SETTING_THERMAL_MANAGEMENT_SYSTEM_BATTERY_HEAT_DURATION,fid_catalog_20260804_6e29ad30
setting_1023_1067467242_7,SETTING,1023,1067467242,7,SETTING_THERMAL_MANAGEMENT_SYSTEM_BATTERY_HEAT_DURATION,Setting.SETTING_THERMAL_MANAGEMENT_SYSTEM_BATTERY_HEAT_DURATION,fid_catalog_20260804_6e29ad30
setting_1023_1067467248_5,SETTING,1023,1067467248,5,SETTING_AVERAGE_DUTY_CYCLE_ELECTRONIC_FUN_RATE,Setting.SETTING_AVERAGE_DUTY_CYCLE_ELECTRONIC_FUN_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467248_7,SETTING,1023,1067467248,7,SETTING_AVERAGE_DUTY_CYCLE_ELECTRONIC_FUN_RATE,Setting.SETTING_AVERAGE_DUTY_CYCLE_ELECTRONIC_FUN_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467255_5,SETTING,1023,1067467255,5,SETTING_AVERAGE_DUTY_CYCLE_WATER_PUMP_RATE,Setting.SETTING_AVERAGE_DUTY_CYCLE_WATER_PUMP_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467255_7,SETTING,1023,1067467255,7,SETTING_AVERAGE_DUTY_CYCLE_WATER_PUMP_RATE,Setting.SETTING_AVERAGE_DUTY_CYCLE_WATER_PUMP_RATE,fid_catalog_20260804_6e29ad30
setting_1023_1067467262_5,SETTING,1023,1067467262,5,SETTING_START_INSTRUMENT_REMAIN_MILEAGE,Setting.SETTING_START_INSTRUMENT_REMAIN_MILEAGE,fid_catalog_20260804_6e29ad30
setting_1023_1067467262_7,SETTING,1023,1067467262,7,SETTING_START_INSTRUMENT_REMAIN_MILEAGE,Setting.SETTING_START_INSTRUMENT_REMAIN_MILEAGE,fid_catalog_20260804_6e29ad30
setting_1023_1069547528_5,SETTING,1023,1069547528,5,SET_INTERIOR_ATMOSPHERE_LAMP_COLOR_SET,Setting.SET_INTERIOR_ATMOSPHERE_LAMP_COLOR_SET,fid_catalog_20260804_6e29ad30
setting_1023_1069547528_7,SETTING,1023,1069547528,7,SET_INTERIOR_ATMOSPHERE_LAMP_COLOR_SET,Setting.SET_INTERIOR_ATMOSPHERE_LAMP_COLOR_SET,fid_catalog_20260804_6e29ad30
setting_1023_1069547536_5,SETTING,1023,1069547536,5,SET_INTERIOR_ATMOSPHERE_LAMP_BRIGHTNESS_SET,Setting.SET_INTERIOR_ATMOSPHERE_LAMP_BRIGHTNESS_SET,fid_catalog_20260804_6e29ad30
setting_1023_1069547536_7,SETTING,1023,1069547536,7,SET_INTERIOR_ATMOSPHERE_LAMP_BRIGHTNESS_SET,Setting.SET_INTERIOR_ATMOSPHERE_LAMP_BRIGHTNESS_SET,fid_catalog_20260804_6e29ad30
setting_1023_1069547540_5,SETTING,1023,1069547540,5,SET_INTERIOR_ATMOSPHERE_LAMP_AREA_SET,Setting.SET_INTERIOR_ATMOSPHERE_LAMP_AREA_SET,fid_catalog_20260804_6e29ad30
setting_1023_1069547540_7,SETTING,1023,1069547540,7,SET_INTERIOR_ATMOSPHERE_LAMP_AREA_SET,Setting.SET_INTERIOR_ATMOSPHERE_LAMP_AREA_SET,fid_catalog_20260804_6e29ad30
setting_1023_1069547546_5,SETTING,1023,1069547546,5,SET_CAR_BACK_DOOR_ELECTRIC_MODE_SET,Setting.SET_CAR_BACK_DOOR_ELECTRIC_MODE_SET,fid_catalog_20260804_6e29ad30
setting_1023_1069547546_7,SETTING,1023,1069547546,7,SET_CAR_BACK_DOOR_ELECTRIC_MODE_SET,Setting.SET_CAR_BACK_DOOR_ELECTRIC_MODE_SET,fid_catalog_20260804_6e29ad30
setting_1023_1069547552_5,SETTING,1023,1069547552,5,SET_USERDEFINE_BODY_COLOR_SET,Setting.SET_USERDEFINE_BODY_COLOR_SET,fid_catalog_20260804_6e29ad30
setting_1023_1069547552_7,SETTING,1023,1069547552,7,SET_USERDEFINE_BODY_COLOR_SET,Setting.SET_USERDEFINE_BODY_COLOR_SET,fid_catalog_20260804_6e29ad30
setting_1023_1069547566_5,SETTING,1023,1069547566,5,SET_CAR_DVR_RECORD_SET,Setting.SET_CAR_DVR_RECORD_SET,fid_catalog_20260804_6e29ad30
setting_1023_1069547566_7,SETTING,1023,1069547566,7,SET_CAR_DVR_RECORD_SET,Setting.SET_CAR_DVR_RECORD_SET,fid_catalog_20260804_6e29ad30
setting_1023_1069547568_5,SETTING,1023,1069547568,5,SETTING_EPB_TRAILER_MODE_SWITCH_SET,Setting.SETTING_EPB_TRAILER_MODE_SWITCH_SET,fid_catalog_20260804_6e29ad30
setting_1023_1069547568_7,SETTING,1023,1069547568,7,SETTING_EPB_TRAILER_MODE_SWITCH_SET,Setting.SETTING_EPB_TRAILER_MODE_SWITCH_SET,fid_catalog_20260804_6e29ad30
setting_1023_1069547570_5,SETTING,1023,1069547570,5,SETTING_FTIV_RELIEF_REQUEST_SET,Setting.SETTING_FTIV_RELIEF_REQUEST_SET,fid_catalog_20260804_6e29ad30
setting_1023_1069547570_7,SETTING,1023,1069547570,7,SETTING_FTIV_RELIEF_REQUEST_SET,Setting.SETTING_FTIV_RELIEF_REQUEST_SET,fid_catalog_20260804_6e29ad30
setting_1023_1069547575_5,SETTING,1023,1069547575,5,SET_INTERIOR_ATMOSPHERE_LAMP_SOURCE_SET,Setting.SET_INTERIOR_ATMOSPHERE_LAMP_SOURCE_SET,fid_catalog_20260804_6e29ad30
setting_1023_1069547575_7,SETTING,1023,1069547575,7,SET_INTERIOR_ATMOSPHERE_LAMP_SOURCE_SET,Setting.SET_INTERIOR_ATMOSPHERE_LAMP_SOURCE_SET,fid_catalog_20260804_6e29ad30
setting_1023_1069547584_5,SETTING,1023,1069547584,5,SET_BACK_DOOR_OPEN_HEIGHT_SET,Setting.SET_BACK_DOOR_OPEN_HEIGHT_SET,fid_catalog_20260804_6e29ad30
setting_1023_1069547584_7,SETTING,1023,1069547584,7,SET_BACK_DOOR_OPEN_HEIGHT_SET,Setting.SET_BACK_DOOR_OPEN_HEIGHT_SET,fid_catalog_20260804_6e29ad30
setting_1023_1072693248_5,SETTING,1023,1072693248,5,SET_HAS_INTERIOR_ATMOSPHERE_LAMP,Setting.SET_HAS_INTERIOR_ATMOSPHERE_LAMP,fid_catalog_20260804_6e29ad30
setting_1023_1072693248_7,SETTING,1023,1072693248,7,SET_HAS_INTERIOR_ATMOSPHERE_LAMP,Setting.SET_HAS_INTERIOR_ATMOSPHERE_LAMP,fid_catalog_20260804_6e29ad30
setting_1023_1072693256_5,SETTING,1023,1072693256,5,SET_INSIDE_LIGHT_DOOR_ONLINE,Setting.SET_INSIDE_LIGHT_DOOR_ONLINE,fid_catalog_20260804_6e29ad30
setting_1023_1072693256_7,SETTING,1023,1072693256,7,SET_INSIDE_LIGHT_DOOR_ONLINE,Setting.SET_INSIDE_LIGHT_DOOR_ONLINE,fid_catalog_20260804_6e29ad30
setting_1023_1072693257_5,SETTING,1023,1072693257,5,SET_INSIDE_LIGHT_ONLINE,Setting.SET_INSIDE_LIGHT_ONLINE,fid_catalog_20260804_6e29ad30
setting_1023_1072693257_7,SETTING,1023,1072693257,7,SET_INSIDE_LIGHT_ONLINE,Setting.SET_INSIDE_LIGHT_ONLINE,fid_catalog_20260804_6e29ad30
setting_1023_1072693258_5,SETTING,1023,1072693258,5,SET_IAL_COLOR_CONFIG,Setting.SET_IAL_COLOR_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1072693258_7,SETTING,1023,1072693258,7,SET_IAL_COLOR_CONFIG,Setting.SET_IAL_COLOR_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1072693262_5,SETTING,1023,1072693262,5,SET_CMD_HEADLAMP_HEIGHT_CONFIG,Setting.SET_CMD_HEADLAMP_HEIGHT_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1072693262_7,SETTING,1023,1072693262,7,SET_CMD_HEADLAMP_HEIGHT_CONFIG,Setting.SET_CMD_HEADLAMP_HEIGHT_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1072693263_5,SETTING,1023,1072693263,5,SET_NIGHT_DRIVE_LIGHT_ON_REMINDER,Setting.SET_NIGHT_DRIVE_LIGHT_ON_REMINDER,fid_catalog_20260804_6e29ad30
setting_1023_1072693263_7,SETTING,1023,1072693263,7,SET_NIGHT_DRIVE_LIGHT_ON_REMINDER,Setting.SET_NIGHT_DRIVE_LIGHT_ON_REMINDER,fid_catalog_20260804_6e29ad30
setting_1023_1072693286_5,SETTING,1023,1072693286,5,SET_INSIDE_LIGHT_DOOR_STATE_2nd,Setting.SET_INSIDE_LIGHT_DOOR_STATE_2nd,fid_catalog_20260804_6e29ad30
setting_1023_1072693286_7,SETTING,1023,1072693286,7,SET_INSIDE_LIGHT_DOOR_STATE_2nd,Setting.SET_INSIDE_LIGHT_DOOR_STATE_2nd,fid_catalog_20260804_6e29ad30
setting_1023_1072693291_5,SETTING,1023,1072693291,5,SETTING_FOOT_LAMP_WORK_STATUS,Setting.SETTING_FOOT_LAMP_WORK_STATUS,fid_catalog_20260804_6e29ad30
setting_1023_1072693291_7,SETTING,1023,1072693291,7,SETTING_FOOT_LAMP_WORK_STATUS,Setting.SETTING_FOOT_LAMP_WORK_STATUS,fid_catalog_20260804_6e29ad30
setting_1023_1072693293_5,SETTING,1023,1072693293,5,SET_CAR_BACK_HOME_LIGHT_DELAY_VALUE,Setting.SET_CAR_BACK_HOME_LIGHT_DELAY_VALUE,fid_catalog_20260804_6e29ad30
setting_1023_1072693293_7,SETTING,1023,1072693293,7,SET_CAR_BACK_HOME_LIGHT_DELAY_VALUE,Setting.SET_CAR_BACK_HOME_LIGHT_DELAY_VALUE,fid_catalog_20260804_6e29ad30
setting_1023_1072693296_5,SETTING,1023,1072693296,5,SET_CAR_LEFT_HOME_LIGHT_DELAY_VALUE,Setting.SET_CAR_LEFT_HOME_LIGHT_DELAY_VALUE,fid_catalog_20260804_6e29ad30
setting_1023_1072693296_7,SETTING,1023,1072693296,7,SET_CAR_LEFT_HOME_LIGHT_DELAY_VALUE,Setting.SET_CAR_LEFT_HOME_LIGHT_DELAY_VALUE,fid_catalog_20260804_6e29ad30
setting_1023_1072693301_5,SETTING,1023,1072693301,5,SET_CMD_HEADLAMP_HEIGHT_GEAR_CONFIG,Setting.SET_CMD_HEADLAMP_HEIGHT_GEAR_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1072693301_7,SETTING,1023,1072693301,7,SET_CMD_HEADLAMP_HEIGHT_GEAR_CONFIG,Setting.SET_CMD_HEADLAMP_HEIGHT_GEAR_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1072693312_5,SETTING,1023,1072693312,5,SET_IAL_BRIGHTNESS_CONFIG,Setting.SET_IAL_BRIGHTNESS_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1072693312_7,SETTING,1023,1072693312,7,SET_IAL_BRIGHTNESS_CONFIG,Setting.SET_IAL_BRIGHTNESS_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1072693315_5,SETTING,1023,1072693315,5,SET_IAL_AREA_CONFIG,Setting.SET_IAL_AREA_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1072693315_7,SETTING,1023,1072693315,7,SET_IAL_AREA_CONFIG,Setting.SET_IAL_AREA_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1072693318_5,SETTING,1023,1072693318,5,SET_DIMMING_CONTROLLER_CONFIG,Setting.SET_DIMMING_CONTROLLER_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1072693318_7,SETTING,1023,1072693318,7,SET_DIMMING_CONTROLLER_CONFIG,Setting.SET_DIMMING_CONTROLLER_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1074790408_5,SETTING,1023,1074790408,5,SET_BACK_DOOR_OPEN_HEIGHT,Setting.SET_BACK_DOOR_OPEN_HEIGHT,fid_catalog_20260804_6e29ad30
setting_1023_1074790408_7,SETTING,1023,1074790408,7,SET_BACK_DOOR_OPEN_HEIGHT,Setting.SET_BACK_DOOR_OPEN_HEIGHT,fid_catalog_20260804_6e29ad30
setting_1023_1074790427_5,SETTING,1023,1074790427,5,SET_CAR_BACK_DOOR_ELECTRIC_MODE_DET,Setting.SET_CAR_BACK_DOOR_ELECTRIC_MODE_DET,fid_catalog_20260804_6e29ad30
setting_1023_1074790427_7,SETTING,1023,1074790427,7,SET_CAR_BACK_DOOR_ELECTRIC_MODE_DET,Setting.SET_CAR_BACK_DOOR_ELECTRIC_MODE_DET,fid_catalog_20260804_6e29ad30
setting_1023_1075838988_5,SETTING,1023,1075838988,5,SETTING_REAR_LEFT_SEAT_SYSTEM_WORKING_STATUS,Setting.SETTING_REAR_LEFT_SEAT_SYSTEM_WORKING_STATUS,fid_catalog_20260804_6e29ad30
setting_1023_1075838988_7,SETTING,1023,1075838988,7,SETTING_REAR_LEFT_SEAT_SYSTEM_WORKING_STATUS,Setting.SETTING_REAR_LEFT_SEAT_SYSTEM_WORKING_STATUS,fid_catalog_20260804_6e29ad30
setting_1023_1075838992_5,SETTING,1023,1075838992,5,SETTING_MIDDLE_LEFT_SEAT_WELCOME_FUNCTION_CONFIG,Setting.SETTING_MIDDLE_LEFT_SEAT_WELCOME_FUNCTION_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1075838992_7,SETTING,1023,1075838992,7,SETTING_MIDDLE_LEFT_SEAT_WELCOME_FUNCTION_CONFIG,Setting.SETTING_MIDDLE_LEFT_SEAT_WELCOME_FUNCTION_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1075839003_5,SETTING,1023,1075839003,5,SETTING_LR_MEMORY_MEDIA_TIPS,Setting.SETTING_LR_MEMORY_MEDIA_TIPS,fid_catalog_20260804_6e29ad30
setting_1023_1075839003_7,SETTING,1023,1075839003,7,SETTING_LR_MEMORY_MEDIA_TIPS,Setting.SETTING_LR_MEMORY_MEDIA_TIPS,fid_catalog_20260804_6e29ad30
setting_1023_1075839008_5,SETTING,1023,1075839008,5,SETTING_LR_BALANCE_CONFIG_hal_only,Setting.SETTING_LR_BALANCE_CONFIG_hal_only,fid_catalog_20260804_6e29ad30
setting_1023_1075839008_7,SETTING,1023,1075839008,7,SETTING_LR_BALANCE_CONFIG_hal_only,Setting.SETTING_LR_BALANCE_CONFIG_hal_only,fid_catalog_20260804_6e29ad30
setting_1023_1075839009_5,SETTING,1023,1075839009,5,SETTING_LR_BACKREST_CONFIG_hal_only,Setting.SETTING_LR_BACKREST_CONFIG_hal_only,fid_catalog_20260804_6e29ad30
setting_1023_1075839009_7,SETTING,1023,1075839009,7,SETTING_LR_BACKREST_CONFIG_hal_only,Setting.SETTING_LR_BACKREST_CONFIG_hal_only,fid_catalog_20260804_6e29ad30
setting_1023_1075839010_5,SETTING,1023,1075839010,5,SETTING_LR_LEG_REST_CONFIG_hal_only,Setting.SETTING_LR_LEG_REST_CONFIG_hal_only,fid_catalog_20260804_6e29ad30
setting_1023_1075839010_7,SETTING,1023,1075839010,7,SETTING_LR_LEG_REST_CONFIG_hal_only,Setting.SETTING_LR_LEG_REST_CONFIG_hal_only,fid_catalog_20260804_6e29ad30
setting_1023_1075839011_5,SETTING,1023,1075839011,5,SETTING_LR_BIDET_CONFIG,Setting.SETTING_LR_BIDET_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1075839011_7,SETTING,1023,1075839011,7,SETTING_LR_BIDET_CONFIG,Setting.SETTING_LR_BIDET_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1075839012_5,SETTING,1023,1075839012,5,SETTING_LR_HEIGHT_CONFIG,Setting.SETTING_LR_HEIGHT_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1075839012_7,SETTING,1023,1075839012,7,SETTING_LR_HEIGHT_CONFIG,Setting.SETTING_LR_HEIGHT_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1075839013_5,SETTING,1023,1075839013,5,SETTING_LR_HEADREST_HORIZONTAL_CONFIG,Setting.SETTING_LR_HEADREST_HORIZONTAL_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1075839013_7,SETTING,1023,1075839013,7,SETTING_LR_HEADREST_HORIZONTAL_CONFIG,Setting.SETTING_LR_HEADREST_HORIZONTAL_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1075839014_5,SETTING,1023,1075839014,5,SETTING_LR_HEADREST_HEIGHT_CONFIG,Setting.SETTING_LR_HEADREST_HEIGHT_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1075839014_7,SETTING,1023,1075839014,7,SETTING_LR_HEADREST_HEIGHT_CONFIG,Setting.SETTING_LR_HEADREST_HEIGHT_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1075839015_5,SETTING,1023,1075839015,5,SETTINH_LR_SEAT_MEMORY_SWITCH_CONFIG,Setting.SETTINH_LR_SEAT_MEMORY_SWITCH_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1075839015_7,SETTING,1023,1075839015,7,SETTINH_LR_SEAT_MEMORY_SWITCH_CONFIG,Setting.SETTINH_LR_SEAT_MEMORY_SWITCH_CONFIG,fid_catalog_20260804_6e29ad30
setting_1023_1075839016_5,SETTING,1023,1075839016,5,SET_REAR_LEFT_SEAT_VENTILATING_STATE_402_hal_only,Setting.SET_REAR_LEFT_SEAT_VENTILATING_STATE_402_hal_only,fid_catalog_20260804_6e29ad30
setting_1023_1075839016_7,SETTING,1023,1075839016,7,SET_REAR_LEFT_SEAT_VENTILATING_STATE_402_hal_only,Setting.SET_REAR_LEFT_SEAT_VENTILATING_STATE_402_hal_only,fid_catalog_20260804_6e29ad30
setting_1023_1075839019_5,SETTING,1023,1075839019,5,SET_REAR_LEFT_SEAT_HEATING_STATE_402_hal_only,Setting.SET_REAR_LEFT_SEAT_HEATING_STATE_402_hal_only,fid_catalog_20260804_6e29ad30
setting_1023_1075839019_7,SETTING,1023,1075839019,7,SET_REAR_LEFT_SEAT_HEATING_STATE_402_hal_only,Setting.SET_REAR_LEFT_SEAT_HEATING_STATE_402_hal_only,fid_catalog_20260804_6e29ad30
setting_1023_1075839022_5,SETTING,1023,1075839022,5,SET_REAR_LEFT_SEAT_MASSAGE_CONFIG_402_hal_only,Setting.SET_REAR_LEFT_SEAT_MASSAGE_CONFIG_402_hal_only,fid_catalog_20260804_6e29ad30
setting_1023_1075839022_7,SETTING,1023,1075839022,7,SET_REAR_LEFT_SEAT_MASSAGE_CONFIG_402_hal_only,Setting.SET_REAR_LEFT_SEAT_MASSAGE_CONFIG_402_hal_only,fid_catalog_20260804_6e29ad30
setting_1023_1075839024_5,SETTING,1023,1075839024,5,SET_REAR_LEFT_SEAT_MASSAGE_MODE_402_hal_only,Setting.SET_REAR_LEFT_SEAT_MASSAGE_MODE_402_hal_only,fid_catalog_20260804_6e29ad30
setting_1023_1075839024_7,SETTING,1023,1075839024,7,SET_REAR_LEFT_SEAT_MASSAGE_MODE_402_hal_only,Setting.SET_REAR_LEFT_SEAT_MASSAGE_MODE_402_hal_only,fid_catalog_20260804_6e29ad30
setting_1023_1075839028_5,SETTING,1023,1075839028,5,SET_REAR_LEFT_SEAT_MASSAGE_LEVEL_402_hal_only,Setting.SET_REAR_LEFT_SEAT_MASSAGE_LEVEL_402_hal_only,fid_catalog_20260804_6e29ad30
setting_1023_1075839028_7,SETTING,1023,1075839028,7,SET_REAR_LEFT_SEAT_MASSAGE_LEVEL_402_hal_only,Setting.SET_REAR_LEFT_SEAT_MASSAGE_LEVEL_402_hal_only,fid_catalog_20260804_6e29ad30
setting_1023_1075839031_5,SETTING,1023,1075839031,5,SETTING_LR_SEAT_ONE_KEY_DOWN_CONFIG,Setting.SETTING_LR_SEAT_ONE_KEY_DOWN_CONFIG,fid_catalog_20260804_6e29ad30
